Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL,QAR,KRW
03-May-14,1.2494,3.2766,2.4456,2.9758,1.5779,2.106,2.9669,5.8243,5.516,0.7965,2.7098,2.0066,0.8908,1.7644,1.609,1.6326,2.5182,0.837,1.7212,4.8037,0.6951,5.1072,1.4084,6.2812,2.8193,2.2759,2.9299,1.5257,4.9392,2.2496,1.7679,6.1909,7.0825,1.3086,4.2661,3.5761,0.7738,1.5475,0.9691,3.2786,1.6778,0.7907,4.8481,1.7128
04-May-14,1.2494,3.2766,2.4456,2.9758,1.5779,2.106,2.9669,5.8243,5.516,0.7965,2.7098,2.0066,0.8908,1.7644,1.609,1.6326,2.5182,0.837,1.7212,4.8037,0.6951,5.1072,1.4084,6.2812,2.8193,2.2759,2.9299,1.5257,4.9392,2.2496,1.7679,6.1909,7.0825,1.3086,4.2661,3.5761,0.7738,1.5475,0.9691,3.2786,1.6778,0.7907,4.8481,1.7128
05-May-14,1.2494,3.2766,2.4456,2.9758,1.5779,2.106,2.9669,5.8243,5.516,0.7965,2.7098,2.0066,0.8908,1.7644,1.609,1.6326,2.5182,0.837,1.7212,4.8037,0.6951,5.1072,1.4084,6.2812,2.8193,2.2759,2.9299,1.5257,4.9392,2.2496,1.7679,6.1909,7.0825,1.3086,4.2661,3.5761,0.7738,1.5475,0.9691,3.2786,1.6778,0.7907,4.8481,1.7128
06-May-14,1.249,3.2782,2.4467,2.975,1.5788,2.1172,2.9582,5.8156,5.5148,0.7952,2.6934,2.0098,0.892,1.7638,1.6073,1.6338,2.5152,0.84,1.7299,4.8021,0.6949,5.1012,1.411,6.2791,2.8249,2.2752,2.9311,1.5287,4.9216,2.2489,1.7656,6.1888,7.0884,1.305,4.2646,3.6218,0.7721,1.5472,0.969,3.2775,1.678,0.7945,4.8475,1.7155
07-May-14,1.2461,3.2856,2.4523,2.985,1.5762,2.1134,2.9771,5.8329,5.5244,0.7984,2.7062,2.0144,0.8942,1.7598,1.6083,1.6417,2.511,0.8406,1.7273,4.7913,0.6933,5.1004,1.4101,6.2693,2.8268,2.2701,2.9291,1.5384,4.9356,2.2438,1.7616,6.1747,7.0777,1.3019,4.2527,3.5892,0.7703,1.5343,0.9668,3.3017,1.6733,0.7847,4.8345,1.7174
08-May-14,1.2466,3.2856,2.4522,2.9867,1.5757,2.1221,2.9797,5.836,5.5353,0.8007,2.7094,2.0134,0.8946,1.7605,1.6172,1.6441,2.5052,0.8402,1.734,4.7932,0.6936,5.105,1.4096,6.2763,2.8236,2.2711,2.9307,1.5256,4.9596,2.2444,1.7605,6.1772,7.0982,1.3002,4.2549,3.593,0.7707,1.511,0.9673,3.3101,1.672,0.79,4.8355,1.7218
09-May-14,1.2552,3.293,2.4577,2.9909,1.5799,2.1196,3.0059,5.8655,5.5452,0.8077,2.7179,2.018,0.8966,1.7627,1.6191,1.6534,2.5029,0.8492,1.7324,4.7991,0.6944,5.113,1.4137,6.2819,2.8306,2.274,2.9378,1.5254,5.0314,2.2472,1.7627,6.1849,7.1079,1.2996,4.265,3.6011,0.7716,1.5204,0.9685,3.3635,1.6989,0.7955,4.8423,1.7238
10-May-14,1.2552,3.293,2.4577,2.9909,1.5799,2.1196,3.0059,5.8655,5.5452,0.8077,2.7179,2.018,0.8966,1.7627,1.6191,1.6534,2.5029,0.8492,1.7324,4.7991,0.6944,5.113,1.4137,6.2819,2.8306,2.274,2.9378,1.5254,5.0314,2.2472,1.7627,6.1849,7.1079,1.2996,4.265,3.6011,0.7716,1.5204,0.9685,3.3635,1.6989,0.7955,4.8423,1.7238
11-May-14,1.2552,3.293,2.4577,2.9909,1.5799,2.1196,3.0059,5.8655,5.5452,0.8077,2.7179,2.018,0.8966,1.7627,1.6191,1.6534,2.5029,0.8492,1.7324,4.7991,0.6944,5.113,1.4137,6.2819,2.8306,2.274,2.9378,1.5254,5.0314,2.2472,1.7627,6.1849,7.1079,1.2996,4.265,3.6011,0.7716,1.5204,0.9685,3.3635,1.6989,0.7955,4.8423,1.7238
12-May-14,1.2552,3.293,2.4577,2.9909,1.5799,2.1196,3.0059,5.8655,5.5452,0.8077,2.7179,2.018,0.8966,1.7627,1.6191,1.6534,2.5029,0.8492,1.7324,4.7991,0.6944,5.113,1.4137,6.2819,2.8306,2.274,2.9378,1.5254,5.0314,2.2472,1.7627,6.1849,7.1079,1.2996,4.265,3.6011,0.7716,1.5204,0.9685,3.3635,1.6989,0.7955,4.8423,1.7238
13-May-14,1.2552,3.293,2.4577,2.9909,1.5799,2.1196,3.0059,5.8655,5.5452,0.8077,2.7179,2.018,0.8966,1.7627,1.6191,1.6534,2.5029,0.8492,1.7324,4.7991,0.6944,5.113,1.4137,6.2819,2.8306,2.274,2.9378,1.5254,5.0314,2.2472,1.7627,6.1849,7.1079,1.2996,4.265,3.6011,0.7716,1.5204,0.9685,3.3635,1.6989,0.7955,4.8423,1.7238
14-May-14,1.2391,3.2341,2.4137,2.9636,1.5526,2.0942,2.9676,5.773,5.4506,0.796,2.6826,1.9783,0.881,1.7607,1.6144,1.6448,2.4963,0.8498,1.7209,4.7938,0.6937,5.0946,1.4052,6.2525,2.8269,2.2714,2.946,1.5197,5.048,2.2449,1.7589,6.1779,7.0159,1.295,4.261,3.5906,0.7694,1.5118,0.9672,3.3698,1.7067,0.7953,4.8368,1.7228
15-May-14,1.2323,3.2298,2.4108,2.9497,1.5526,2.0869,2.9701,5.763,5.4289,0.7928,2.6801,1.9764,0.879,1.7588,1.6139,1.6519,2.4937,0.8474,1.7269,4.7885,0.6929,5.0909,1.4085,6.2413,2.8239,2.269,2.948,1.5238,5.0673,2.2425,1.7553,6.1712,6.9885,1.2909,4.255,3.5898,0.7686,1.495,0.9663,3.3713,1.495,0.7944,4.8315,1.7115
16-May-14,1.2318,3.2128,2.398,2.9418,1.5544,2.0846,2.9566,5.7397,5.4114,0.7904,2.6715,1.9614,0.874,1.756,1.6153,1.6441,2.4695,0.8451,1.7226,4.7808,0.6918,5.0838,1.4013,6.227,2.819,2.2653,2.97,1.521,5.0604,2.2387,1.7525,6.1614,6.9752,1.2859,4.2449,3.581,0.7674,1.5056,0.9646,3.3713,1.4926,0.7977,4.8259,1.713
17-May-14,1.2237,3.2126,2.3979,2.9421,1.5549,2.0809,2.9452,5.7217,5.4132,0.7846,2.6623,1.9646,0.8737,1.7522,1.6111,1.6402,2.4627,0.8329,1.7275,4.7705,0.6903,5.0675,1.3984,6.2179,2.8113,2.2604,2.9691,1.513,5.038,2.2338,1.747,6.1481,6.9587,1.2802,4.232,3.5732,0.7657,1.4906,0.9626,3.3768,1.4894,0.7898,4.8155,1.7114
18-May-14,1.2237,3.2126,2.3979,2.9421,1.5549,2.0809,2.9452,5.7217,5.4132,0.7846,2.6623,1.9646,0.8737,1.7522,1.6111,1.6402,2.4627,0.8329,1.7275,4.7705,0.6903,5.0675,1.3984,6.2179,2.8113,2.2604,2.9691,1.513,5.038,2.2338,1.747,6.1481,6.9587,1.2802,4.232,3.5732,0.7657,1.4906,0.9626,3.3768,1.4894,0.7898,4.8155,1.7114
19-May-14,1.2237,3.2126,2.3979,2.9421,1.5549,2.0809,2.9452,5.7217,5.4132,0.7846,2.6623,1.9646,0.8737,1.7522,1.6111,1.6402,2.4627,0.8329,1.7275,4.7705,0.6903,5.0675,1.3984,6.2179,2.8113,2.2604,2.9691,1.513,5.038,2.2338,1.747,6.1481,6.9587,1.2802,4.232,3.5732,0.7657,1.4906,0.9626,3.3768,1.4894,0.7898,4.8155,1.7114
20-May-14,1.227,3.2199,2.4033,2.9474,1.5578,2.0786,2.9506,5.7344,5.4241,0.7863,2.6571,1.9661,0.8746,1.7522,1.614,1.6392,2.4629,0.8344,1.7321,4.7706,0.6903,5.0741,1.4024,6.2201,2.8095,2.2603,2.9957,1.5146,5.0438,2.2338,1.747,6.1481,6.9595,1.2749,4.2341,3.5687,0.7644,1.491,0.9627,3.3835,1.4894,0.7915,4.8133,1.7146
21-May-14,1.229,3.2164,2.4008,2.9493,1.5567,2.0781,2.9554,5.7311,5.4159,0.7871,2.658,1.9651,0.8742,1.7527,1.6102,1.6244,2.4636,0.8316,1.73,4.772,0.6905,5.0592,1.3997,6.2197,2.81,2.2608,2.9832,1.5049,5.0655,2.2344,1.7457,6.1498,6.9532,1.273,4.2406,3.5721,0.7646,1.496,0.963,3.3829,1.4898,0.7945,4.8141,1.7097
22-May-14,1.231,3.223,2.4058,2.969,1.5625,2.0805,2.9499,5.7397,5.4231,0.7899,2.6755,1.9686,0.8757,1.7572,1.6115,1.6221,2.4668,0.8341,1.74,4.7842,0.6923,5.0406,1.4034,6.2378,2.8191,2.2665,2.9879,1.5064,5.0922,2.2402,1.7502,6.1656,6.9824,1.2741,4.2559,3.5782,0.7666,1.4989,0.9644,3.3777,1.4936,0.7932,4.8267,1.7117
23-May-14,1.2326,3.2301,2.411,2.9737,1.5653,2.0839,2.9662,5.7732,5.4662,0.7937,2.6804,1.974,0.8783,1.7628,1.6158,1.6294,2.4726,0.8424,1.7357,4.7993,0.6945,5.0594,1.4071,6.2577,2.8274,2.2736,3.0137,1.5093,5.1423,2.2473,1.754,6.1853,6.9739,1.2756,4.271,3.5918,0.769,1.5027,0.9664,3.3698,1.4984,0.7989,4.8419,1.7214
24-May-14,1.2378,3.2323,2.4125,2.9827,1.5682,2.0905,2.9691,5.7984,5.4651,0.7952,2.666,1.9762,0.8793,1.7713,1.6244,1.6337,2.4838,0.8476,1.7379,4.8226,0.6978,5.0856,1.4132,6.2834,2.8407,2.2844,3.0338,1.5122,5.162,2.2582,1.7607,6.2151,7.0006,1.2804,4.2911,3.6179,0.7727,1.512,0.971,3.3735,1.5056,0.7999,4.8654,1.7291
25-May-14,1.2378,3.2323,2.4125,2.9827,1.5682,2.0905,2.9691,5.7984,5.4651,0.7952,2.666,1.9762,0.8793,1.7713,1.6244,1.6337,2.4838,0.8476,1.7379,4.8226,0.6978,5.0856,1.4132,6.2834,2.8407,2.2844,3.0338,1.5122,5.162,2.2582,1.7607,6.2151,7.0006,1.2804,4.2911,3.6179,0.7727,1.512,0.971,3.3735,1.5056,0.7999,4.8654,1.7291
26-May-14,1.2378,3.2323,2.4125,2.9827,1.5682,2.0905,2.9691,5.7984,5.4651,0.7952,2.666,1.9762,0.8793,1.7713,1.6244,1.6337,2.4838,0.8476,1.7379,4.8226,0.6978,5.0856,1.4132,6.2834,2.8407,2.2844,3.0338,1.5122,5.162,2.2582,1.7607,6.2151,7.0006,1.2804,4.2911,3.6179,0.7727,1.512,0.971,3.3735,1.5056,0.7999,4.8654,1.7291
27-May-14,1.2378,3.2323,2.4125,2.9827,1.5682,2.0905,2.9691,5.7984,5.4651,0.7952,2.666,1.9762,0.8793,1.7713,1.6244,1.6337,2.4838,0.8476,1.7379,4.8226,0.6978,5.0856,1.4132,6.2834,2.8407,2.2844,3.0338,1.5122,5.162,2.2582,1.7607,6.2151,7.0006,1.2804,4.2911,3.6179,0.7727,1.512,0.971,3.3735,1.5056,0.7999,4.8654,1.7291
28-May-14,1.2352,3.2397,2.4178,2.9811,1.5695,2.0914,2.9772,5.8031,5.5008,0.7959,2.6753,1.9783,0.8815,1.7718,1.6345,1.6409,2.479,0.8425,1.7386,4.824,0.698,5.0994,1.4104,6.2874,2.8361,2.2853,3.0023,1.5147,5.1721,2.2588,1.7595,6.2168,7.0054,1.2807,4.2863,3.6111,0.7715,1.5078,0.9686,3.3761,1.5061,0.7966,4.8668,1.732
29-May-14,1.2358,3.2346,2.4139,2.9697,1.5719,2.0888,2.9784,5.7989,5.492,0.7934,2.6713,1.9739,0.8801,1.7722,1.6329,1.6373,2.4794,0.8422,1.7392,4.8249,0.6982,5.0871,1.4111,6.2866,2.8334,2.2859,3.0104,1.505,5.1384,2.2593,1.7581,6.2182,6.9976,1.2814,4.295,3.6111,0.7717,1.5134,0.966,3.384,1.5064,0.7921,4.8681,1.7352
30-May-14,1.234,3.236,2.4151,2.9658,1.574,2.0866,2.9799,5.83,5.498,0.7987,2.6771,1.9779,0.8791,1.7736,1.6331,1.6496,2.4813,0.8478,1.7469,4.8289,0.6987,5.1054,1.4138,6.2938,2.8429,2.2877,3.0041,1.5077,5.1189,2.2611,1.7595,6.2232,6.9835,1.2825,4.2984,3.612,0.7723,1.5074,0.9641,3.3931,1.5076,0.7948,4.8723,1.7381
31-May-14,1.2332,3.2313,2.4116,2.9644,1.5707,2.0844,2.9622,5.8229,5.4827,0.7974,2.6544,1.976,0.8781,1.7719,1.6369,1.6491,2.4789,0.8466,1.743,4.8241,0.6963,5.1056,1.4137,6.2856,2.8367,2.2855,2.9974,1.5031,5.1012,2.2589,1.7561,6.2172,6.9842,1.2813,4.2865,3.6094,0.7716,1.506,0.9656,3.4022,1.5061,0.7969,4.8683,1.7373
01-Jun-14,1.2332,3.2313,2.4116,2.9644,1.5707,2.0844,2.9622,5.8229,5.4827,0.7974,2.6544,1.976,0.8781,1.7719,1.6369,1.6491,2.4789,0.8466,1.743,4.8241,0.6963,5.1056,1.4137,6.2856,2.8367,2.2855,2.9974,1.5031,5.1012,2.2589,1.7561,6.2172,6.9842,1.2813,4.2865,3.6094,0.7716,1.506,0.9656,3.4022,1.5061,0.7969,4.8683,1.7373
02-Jun-14,1.2332,3.2313,2.4116,2.9644,1.5707,2.0844,2.9622,5.8229,5.4827,0.7974,2.6544,1.976,0.8781,1.7719,1.6369,1.6491,2.4789,0.8466,1.743,4.8241,0.6963,5.1056,1.4137,6.2856,2.8367,2.2855,2.9974,1.5031,5.1012,2.2589,1.7561,6.2172,6.9842,1.2813,4.2865,3.6094,0.7716,1.506,0.9656,3.4022,1.5061,0.7969,4.8683,1.7373
03-Jun-14,1.2323,3.2296,2.4104,2.9683,1.5664,2.0889,2.9551,5.8259,5.4926,0.7962,2.6504,1.9736,0.8771,1.7713,1.6304,1.6395,2.4817,0.8449,1.7362,4.8226,0.6961,5.0974,1.4104,6.2857,2.8354,2.2845,2.9974,1.5008,5.077,2.2582,1.7538,6.2151,6.9877,1.2806,4.286,3.6072,0.7699,1.5043,0.9653,3.4035,1.5056,0.7905,4.8659,1.7305
04-Jun-14,1.2331,3.2299,2.4107,2.9683,1.5656,2.0852,2.9519,5.8183,5.4854,0.7909,2.6498,1.9734,0.8777,1.7719,1.6231,1.6418,2.4783,0.8415,1.7299,4.8243,0.6963,5.0997,1.4101,6.2833,2.8333,2.2855,2.9875,1.4983,5.0609,2.2589,1.7526,6.2172,6.9804,1.2807,4.2852,3.6113,0.7702,1.4918,0.9656,3.3821,1.5061,0.7785,4.8675,1.7322
05-Jun-14,1.2362,3.2336,2.4133,2.9656,1.5659,2.0859,2.9564,5.8215,5.4864,0.7901,2.6593,1.9775,0.8788,1.772,1.6218,1.6434,2.479,0.8368,1.7261,4.8245,0.6964,5.0949,1.4094,6.2859,2.8353,2.2857,2.9869,1.4901,5.0427,2.2591,1.7527,6.2175,6.9838,1.2798,4.2844,3.6081,0.7702,1.4975,0.9657,3.3698,1.5062,0.7773,4.8677,1.7278
06-Jun-14,1.2346,3.2312,2.4112,2.9692,1.5651,2.0839,2.957,5.8476,5.4857,0.7929,2.6649,1.9779,0.8783,1.772,1.6202,1.6469,2.4781,0.8397,1.7291,4.8245,0.6964,5.1035,1.4104,6.2815,2.8334,2.2856,2.9872,1.4966,5.0767,2.2593,1.751,6.2175,6.9819,1.2796,4.2832,3.6146,0.7702,1.5068,0.9656,3.3682,1.5062,0.778,4.868,1.7367
07-Jun-14,1.23,3.2393,2.417,2.9815,1.5688,2.0958,2.9693,5.8742,5.5034,0.7961,2.6667,1.9854,0.8804,1.7732,1.6229,1.6576,2.4814,0.8487,1.7321,4.8278,0.6968,5.1235,1.4158,6.2902,2.8371,2.2872,2.9962,1.5117,5.1164,2.2609,1.7504,6.2218,7.0115,1.2795,4.2897,3.6166,0.7708,1.5078,0.9663,3.3749,1.5072,0.7843,4.8713,1.7394
08-Jun-14,1.23,3.2393,2.417,2.9815,1.5688,2.0958,2.9693,5.8742,5.5034,0.7961,2.6667,1.9854,0.8804,1.7732,1.6229,1.6576,2.4814,0.8487,1.7321,4.8278,0.6968,5.1235,1.4158,6.2902,2.8371,2.2872,2.9962,1.5117,5.1164,2.2609,1.7504,6.2218,7.0115,1.2795,4.2897,3.6166,0.7708,1.5078,0.9663,3.3749,1.5072,0.7843,4.8713,1.7394
09-Jun-14,1.23,3.2393,2.417,2.9815,1.5688,2.0958,2.9693,5.8742,5.5034,0.7961,2.6667,1.9854,0.8804,1.7732,1.6229,1.6576,2.4814,0.8487,1.7321,4.8278,0.6968,5.1235,1.4158,6.2902,2.8371,2.2872,2.9962,1.5117,5.1164,2.2609,1.7504,6.2218,7.0115,1.2795,4.2897,3.6166,0.7708,1.5078,0.9663,3.3749,1.5072,0.7843,4.8713,1.7394
10-Jun-14,1.2288,3.2167,2.4001,2.9609,1.5619,2.0816,2.9591,5.8559,5.4714,0.7916,2.6434,1.9683,0.8745,1.7618,1.6131,1.6485,2.466,0.8464,1.7197,4.7968,0.6924,5.0891,1.4094,6.2497,2.8237,2.2728,2.9793,1.5,5.1319,2.2463,1.7392,6.1818,6.9727,1.2699,4.265,3.5992,0.7645,1.4898,0.9601,3.3558,1.4976,0.7843,4.84,1.7338
11-Jun-14,1.2215,3.1873,2.3779,2.9461,1.5485,2.0663,2.9402,5.7971,5.4193,0.7824,2.6222,1.951,0.8669,1.7557,1.6087,1.6439,2.4568,0.8412,1.7159,4.7801,0.69,5.0728,1.4048,6.2237,2.8206,2.265,2.9617,1.4937,5.1085,2.2388,1.7315,6.1604,6.9125,1.2653,4.2525,3.5791,0.7619,1.4874,0.9567,3.3479,1.4924,0.7879,4.8236,1.7264
12-Jun-14,1.2164,3.1844,2.3758,2.9466,1.5387,2.0597,2.9337,5.77,5.4077,0.7767,2.6294,1.9501,0.8657,1.7561,1.612,1.6499,2.4563,0.8372,1.7205,4.7812,0.6901,5.0724,1.4042,6.2229,2.8199,2.2654,2.9624,1.5025,5.1164,2.2394,1.7319,6.1618,6.8856,1.2638,4.2624,3.581,0.7621,1.5098,0.957,3.3585,1.4927,0.7901,4.8243,1.7291
13-Jun-14,1.2273,3.2122,2.3963,2.9812,1.5524,2.0786,2.9532,5.8359,5.4591,0.7831,2.6433,1.9683,0.874,1.7719,1.6317,1.667,2.4791,0.8418,1.7365,4.8243,0.6963,5.1175,1.4202,6.2789,2.8494,2.2859,2.9892,1.5384,5.1625,2.2595,1.7457,6.2172,6.9511,1.2731,4.3042,3.6084,0.7689,1.5203,0.9656,3.4085,1.5061,0.7936,4.8673,1.7416
14-Jun-14,1.2239,3.2169,2.3994,3.0007,1.551,2.0779,2.9458,5.815,5.4616,0.7817,2.6557,1.9718,0.875,1.7695,1.6303,1.66,2.4748,0.8321,1.7348,4.8177,0.6954,5.1299,1.4154,6.2793,2.8493,2.2828,2.9655,1.5301,5.1555,2.2562,1.7433,6.2088,6.9417,1.2708,4.2975,3.5936,0.7679,1.5087,0.9643,3.4152,1.5041,0.7937,4.8609,1.7387
15-Jun-14,1.2239,3.2169,2.3994,3.0007,1.551,2.0779,2.9458,5.815,5.4616,0.7817,2.6557,1.9718,0.875,1.7695,1.6303,1.66,2.4748,0.8321,1.7348,4.8177,0.6954,5.1299,1.4154,6.2793,2.8493,2.2828,2.9655,1.5301,5.1555,2.2562,1.7433,6.2088,6.9417,1.2708,4.2975,3.5936,0.7679,1.5087,0.9643,3.4152,1.5041,0.7937,4.8609,1.7387
16-Jun-14,1.2239,3.2169,2.3994,3.0007,1.551,2.0779,2.9458,5.815,5.4616,0.7817,2.6557,1.9718,0.875,1.7695,1.6303,1.66,2.4748,0.8321,1.7348,4.8177,0.6954,5.1299,1.4154,6.2793,2.8493,2.2828,2.9655,1.5301,5.1555,2.2562,1.7433,6.2088,6.9417,1.2708,4.2975,3.5936,0.7679,1.5087,0.9643,3.4152,1.5041,0.7937,4.8609,1.7387
17-Jun-14,1.2239,3.2122,2.395,3.0001,1.5524,2.0751,2.9501,5.7862,5.4469,0.7784,2.6614,1.9673,0.8733,1.7686,1.6273,1.6597,2.4747,0.829,1.7363,4.8153,0.695,5.1153,1.4143,6.2716,2.8416,2.2816,2.9437,1.5346,5.1167,2.255,1.7407,6.2056,6.9349,1.2698,4.296,3.592,0.7662,1.5054,0.9638,3.4112,1.5033,0.7954,4.858,1.7343
18-Jun-14,1.2233,3.217,2.3986,3.0031,1.5533,2.0768,2.95,5.7969,5.4484,0.7803,2.6646,1.9684,0.8744,1.768,1.6278,1.6547,2.4735,0.8279,1.7338,4.8136,0.6948,5.1246,1.4127,6.2695,2.8398,2.2808,2.9408,1.5316,5.0791,2.2542,1.7384,6.2035,6.945,1.2676,4.2927,3.5936,0.7659,1.5034,0.9634,3.4006,1.5028,0.7917,4.8563,1.7307
19-Jun-14,1.2276,3.2194,2.4005,2.9975,1.5538,2.0764,2.943,5.7921,5.4572,0.7803,2.6677,1.9699,0.8735,1.7696,1.6289,1.6533,2.4751,0.8252,1.7317,4.818,0.6954,5.1195,1.4131,6.273,2.8401,2.2829,2.9283,1.5348,5.0817,2.2563,1.74,6.2091,6.9412,1.2682,4.3003,3.5957,0.7666,1.4962,0.9643,3.3958,1.5042,0.7829,4.8619,1.7311
20-Jun-14,1.2278,3.2353,2.4121,3.013,1.5585,2.0853,2.9041,5.8355,5.4926,0.7891,2.6578,1.9822,0.8795,1.7705,1.6368,1.6676,2.4764,0.831,1.7387,4.8204,0.6958,5.1408,1.4179,6.2806,2.8426,2.2843,2.9429,1.5455,5.1614,2.2574,1.7409,6.2123,6.9864,1.2684,4.3119,3.5983,0.767,1.4941,0.9648,3.3804,1.505,0.7951,4.8632,1.7382
21-Jun-14,1.2338,3.229,2.4076,3.0197,1.5585,2.0903,2.884,5.7868,5.4809,0.7879,2.6334,1.9782,0.8775,1.7717,1.6374,1.6645,2.4767,0.8282,1.7363,4.8237,0.6963,5.1455,1.4174,6.2826,2.844,2.2858,2.945,1.5407,5.1474,2.259,1.7404,6.2165,6.9881,1.2682,4.3223,3.5951,0.7675,1.4951,0.9655,3.3807,1.506,0.7957,4.8664,1.7362
22-Jun-14,1.2338,3.229,2.4076,3.0197,1.5585,2.0903,2.884,5.7868,5.4809,0.7879,2.6334,1.9782,0.8775,1.7717,1.6374,1.6645,2.4767,0.8282,1.7363,4.8237,0.6963,5.1455,1.4174,6.2826,2.844,2.2858,2.945,1.5407,5.1474,2.259,1.7404,6.2165,6.9881,1.2682,4.3223,3.5951,0.7675,1.4951,0.9655,3.3807,1.506,0.7957,4.8664,1.7362
23-Jun-14,1.2338,3.229,2.4076,3.0197,1.5585,2.0903,2.884,5.7868,5.4809,0.7879,2.6334,1.9782,0.8775,1.7717,1.6374,1.6645,2.4767,0.8282,1.7363,4.8237,0.6963,5.1455,1.4174,6.2826,2.844,2.2858,2.945,1.5407,5.1474,2.259,1.7404,6.2165,6.9881,1.2682,4.3223,3.5951,0.7675,1.4951,0.9655,3.3807,1.506,0.7957,4.8664,1.7362
24-Jun-14,1.2289,3.2233,2.4027,3.0108,1.5567,2.084,2.8846,5.7837,5.4683,0.7865,2.6312,1.9749,0.8753,1.7689,1.6481,1.6702,2.4752,0.826,1.7368,4.8161,0.6952,5.121,1.4167,6.2705,2.8411,2.2821,2.9385,1.5451,5.1602,2.2554,1.7376,6.2067,6.9686,1.265,4.3192,3.5917,0.765,1.4892,0.9639,3.3825,1.5036,0.7935,4.8589,1.737
25-Jun-14,1.2295,3.2316,2.409,3.0057,1.5552,2.0818,2.9019,5.8033,5.4948,0.7888,2.6369,1.9792,0.8782,1.7686,1.649,1.6623,2.4734,0.8297,1.7356,4.8153,0.695,5.1515,1.4164,6.2739,2.8387,2.2816,2.943,1.5396,5.2046,2.255,1.7373,6.2056,6.9674,1.2639,4.3242,3.5857,0.7649,1.4872,0.9638,3.3933,1.5033,0.7975,4.8583,1.737
26-Jun-14,1.2322,3.2291,2.4071,3.0037,1.5573,2.0844,2.8808,5.8057,5.4837,0.7854,2.6247,1.9786,0.8777,1.7697,1.6481,1.658,2.4752,0.8272,1.7362,4.8183,0.6955,5.1425,1.4146,6.2778,2.8389,2.283,2.9412,1.5393,5.2193,2.2564,1.7367,6.2095,6.9791,1.2664,4.3327,3.5921,0.7653,1.4894,0.9645,3.3995,1.5043,0.7959,4.8626,1.7336
27-Jun-14,1.2318,3.2314,2.4092,3.0133,1.563,2.0873,2.8787,5.8136,5.4969,0.7828,2.6257,1.9804,0.878,1.7695,1.6522,1.6658,2.4752,0.8302,1.7398,4.8179,0.6954,5.1595,1.4159,6.2793,2.8428,2.2827,2.9411,1.5515,5.2428,2.2562,1.7365,6.2088,6.9883,1.2653,4.3382,3.5849,0.7653,1.4876,0.9643,3.4118,1.5041,0.8017,4.8601,1.7414
28-Jun-14,1.2307,3.2295,2.4081,3.0114,1.5629,2.0837,2.8845,5.8015,5.4907,0.781,2.6182,1.9802,0.8771,1.7691,1.6551,1.6656,2.4747,0.8322,1.7448,4.8168,0.6943,5.1583,1.4158,6.2734,2.8453,2.2824,2.9443,1.5492,5.2604,2.2556,1.7344,6.2074,6.985,1.2649,4.3348,3.5818,0.7651,1.4873,0.9641,3.3979,1.5038,0.8056,4.8592,1.7457
29-Jun-14,1.2307,3.2295,2.4081,3.0114,1.5629,2.0837,2.8845,5.8015,5.4907,0.781,2.6182,1.9802,0.8771,1.7691,1.6551,1.6656,2.4747,0.8322,1.7448,4.8168,0.6943,5.1583,1.4158,6.2734,2.8453,2.2824,2.9443,1.5492,5.2604,2.2556,1.7344,6.2074,6.985,1.2649,4.3348,3.5818,0.7651,1.4873,0.9641,3.3979,1.5038,0.8056,4.8592,1.7457
30-Jun-14,1.2307,3.2295,2.4081,3.0114,1.5629,2.0837,2.8845,5.8015,5.4907,0.781,2.6182,1.9802,0.8771,1.7691,1.6551,1.6656,2.4747,0.8322,1.7448,4.8168,0.6943,5.1583,1.4158,6.2734,2.8453,2.2824,2.9443,1.5492,5.2604,2.2556,1.7344,6.2074,6.985,1.2649,4.3348,3.5818,0.7651,1.4873,0.9641,3.3979,1.5038,0.8056,4.8592,1.7457
01-Jul-14,1.2295,3.2329,2.4104,3.0086,1.5661,2.0809,2.8653,5.7976,5.5034,0.7798,2.6268,1.9832,0.8782,1.7656,1.6527,1.6588,2.4702,0.8317,1.7416,4.8072,0.6929,5.1378,1.4144,6.2654,2.8467,2.278,2.9351,1.543,5.217,2.2512,1.731,6.1951,6.9759,1.2596,4.3319,3.5747,0.7623,1.4933,0.9621,3.3896,1.5008,0.8051,4.85,1.7453
02-Jul-14,1.2325,3.2406,2.416,3.0238,1.5703,2.0873,2.8603,5.8129,5.5136,0.7788,2.6348,1.9897,0.8804,1.7649,1.6544,1.6671,2.4685,0.8318,1.7376,4.8055,0.6927,5.1516,1.4154,6.2652,2.8462,2.2773,2.9371,1.5448,5.1564,2.25,1.7286,6.1926,6.9961,1.2575,4.3334,3.571,0.762,1.4927,0.9617,3.396,1.5002,0.7973,4.8481,1.745
03-Jul-14,1.2353,3.2345,2.4117,3.0293,1.5676,2.0845,2.8593,5.8197,5.4986,0.7755,2.6368,1.9868,0.8797,1.7651,1.6608,1.6698,2.4695,0.8301,1.7397,4.8059,0.6927,5.1552,1.417,6.2659,2.8425,2.2775,2.9575,1.5485,5.1536,2.2503,1.7288,6.1933,6.9924,1.2531,4.3278,3.5735,0.762,1.4977,0.9618,3.3957,1.5004,0.802,4.8488,1.7494
