Date,BGN,DKK,EUR,GBP,ISK,YUM,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ATS,BEF,DEM,NLG,ITL,FIM,FRF,ESP,GRD,IEP,LUF,PTE
09-Dec-02,1.1111,0.2923,2.1695,3.4075,0.2539,3.4867,0.2986,0.5428,0.6432,0.9198,0.2395,1.4749,0.0703,2.165,1.3857,1.2154,0.4686,1.3968,0.1735,0.271,0.4611,1.2211,7.1762,0.2616,0.2776,0.068,0.4424,1.1322,1.3875,0.4163,3.6083,6.2876,1.5509,0.3691,0.7245,2.3463,4.0596,0.1389,0.4686,,,,,,,,,,,,
10-Dec-02,1.116,0.2935,2.1786,3.402,0.2545,3.5129,0.2991,0.5441,0.6425,0.9215,0.2401,1.4807,0.0702,2.16,1.3816,1.2154,0.4716,1.3873,0.1761,0.2701,0.4593,1.2253,7.1708,0.2609,0.277,0.0678,0.4414,1.1285,1.3933,0.4154,3.6151,6.3143,1.5473,0.3683,0.7228,2.3409,4.0491,0.1384,0.4675,,,,,,,,,,,,
11-Dec-02,1.1234,0.2952,2.1921,3.4288,0.2571,3.5292,0.2994,0.5511,0.644,0.928,0.2412,1.4882,0.0705,2.17,1.3911,1.2204,0.4687,1.3848,0.1758,0.2714,0.4642,1.2285,7.2028,0.2622,0.2783,0.0681,0.4434,1.1343,1.4013,0.4173,3.6373,6.3525,1.5544,0.3698,0.7262,2.3517,4.0705,0.1388,0.4697,,,,,,,,,,,,
12-Dec-02,1.1192,0.2936,2.1797,3.4021,0.2545,3.5593,0.2975,0.5501,0.6428,0.9281,0.2402,1.4783,0.0702,2.165,1.3892,1.2124,0.4686,1.4022,0.1755,0.2707,0.4653,1.2275,7.1822,0.2616,0.2776,0.068,0.4426,1.1341,1.4019,0.4163,3.6083,6.3302,1.5502,0.3689,0.7245,2.3426,4.0602,0.1402,0.4686,,,,,,,,,,,,
13-Dec-02,1.1219,0.2945,2.1857,3.4055,0.2569,3.5129,0.2971,0.5515,0.6388,0.9258,0.2407,1.4822,0.0702,2.16,1.3879,1.2161,0.468,1.3776,0.1752,0.2701,0.4642,1.2269,7.1699,0.261,0.277,0.0678,0.4413,1.1309,1.3975,0.4154,3.594,6.3121,1.5457,0.368,0.7228,2.3372,4.051,0.1399,0.4675,,,,,,,,,,,,
14-Dec-02,1.1327,0.2976,2.2103,3.4206,0.2598,3.5129,0.3012,0.5576,0.6399,0.9373,0.2424,1.495,0.0708,2.16,1.3906,1.2236,0.4675,1.3824,0.1769,0.2701,0.4642,1.2337,7.1746,0.261,0.277,0.0678,0.4412,1.1309,1.4128,0.4154,3.6,6.3325,1.546,0.368,0.7228,2.3372,4.0503,0.1399,0.4675,,,,,,,,,,,,
15-Dec-02,1.1327,0.2976,2.2103,3.4206,0.2598,3.5129,0.3012,0.5576,0.6399,0.9373,0.2424,1.495,0.0708,2.16,1.3906,1.2236,0.4675,1.3824,0.1769,0.2701,0.4642,1.2337,7.1746,0.261,0.277,0.0678,0.4412,1.1309,1.4128,0.4154,3.6,6.3325,1.546,0.368,0.7228,2.3372,4.0503,0.1399,0.4675,,,,,,,,,,,,
16-Dec-02,1.1327,0.2976,2.2103,3.4206,0.2598,3.5129,0.3012,0.5576,0.6399,0.9373,0.2424,1.495,0.0708,2.16,1.3906,1.2236,0.4675,1.3824,0.1769,0.2701,0.4642,1.2337,7.1746,0.261,0.277,0.0678,0.4412,1.1309,1.4128,0.4154,3.6,6.3325,1.546,0.368,0.7228,2.3372,4.0503,0.1399,0.4675,,,,,,,,,,,,
17-Dec-02,1.1309,0.297,2.205,3.4269,0.2605,3.5616,0.3011,0.556,0.6379,0.9362,0.2416,1.4932,0.0708,2.155,1.3822,1.2204,0.4665,1.4021,0.1785,0.2694,0.4643,1.2338,7.1695,0.2604,0.2764,0.0676,0.4401,1.1271,1.4094,0.4144,3.5917,6.3729,1.5426,0.3672,0.7212,2.3318,4.04,0.1395,0.4665,,,,,,,,,,,,
18-Dec-02,1.1355,0.2981,2.2132,3.4357,0.2606,3.5534,0.3036,0.5551,0.6369,0.941,0.2437,1.5015,0.0708,2.15,1.3804,1.2199,0.4674,1.372,0.178,0.2688,0.4625,1.2333,7.1593,0.2597,0.2757,0.0675,0.439,1.1239,1.4156,0.4135,3.6074,6.3753,1.5382,0.3663,0.7195,2.3132,4.0311,0.1392,0.4654,,,,,,,,,,,,
19-Dec-02,1.1331,0.2973,2.2076,3.4358,0.2608,3.555,0.303,0.5524,0.636,0.94,0.2426,1.504,0.0707,2.151,1.3901,1.216,0.4702,1.3486,0.1773,0.2689,0.4616,1.2321,7.16,0.2599,0.2758,0.0675,0.4392,1.1238,1.4116,0.4137,3.6212,6.4092,1.5387,0.3678,0.7198,2.3143,4.0131,0.1393,0.4656,,,,,,,,,,,,
20-Dec-02,1.1323,0.2972,2.2065,3.4491,0.2608,3.555,0.3021,0.5519,0.6375,0.9387,0.2427,1.5074,0.0705,2.151,1.3859,1.2162,0.4707,1.3245,0.1775,0.2689,0.4577,1.2322,7.1621,0.2598,0.2759,0.0675,0.4392,1.1232,1.4105,0.4137,3.6212,6.3942,1.5388,0.3683,0.7198,2.3143,4.033,0.1393,0.4656,,,,,,,,,,,,
21-Dec-02,1.1257,0.2957,2.195,3.4296,0.258,3.5809,0.3015,0.5515,0.6365,0.9304,0.2411,1.5012,0.0705,2.14,1.3828,1.2108,0.4678,1.3017,0.1774,0.2676,0.4527,1.2274,7.1262,0.2585,0.2745,0.0672,0.4372,1.1163,1.4037,0.4115,3.5966,6.3551,1.5312,0.3664,0.7162,2.3024,4.0124,0.1386,0.4632,,,,,,,,,,,,
22-Dec-02,1.1257,0.2957,2.195,3.4296,0.258,3.5809,0.3015,0.5515,0.6365,0.9304,0.2411,1.5012,0.0705,2.14,1.3828,1.2108,0.4678,1.3017,0.1774,0.2676,0.4527,1.2274,7.1262,0.2585,0.2745,0.0672,0.4372,1.1163,1.4037,0.4115,3.5966,6.3551,1.5312,0.3664,0.7162,2.3024,4.0124,0.1386,0.4632,,,,,,,,,,,,
23-Dec-02,1.1257,0.2957,2.195,3.4296,0.258,3.5809,0.3015,0.5515,0.6365,0.9304,0.2411,1.5012,0.0705,2.14,1.3828,1.2108,0.4678,1.3017,0.1774,0.2676,0.4527,1.2274,7.1262,0.2585,0.2745,0.0672,0.4372,1.1163,1.4037,0.4115,3.5966,6.3551,1.5312,0.3664,0.7162,2.3024,4.0124,0.1386,0.4632,,,,,,,,,,,,
24-Dec-02,1.1227,0.2948,2.1881,3.4119,0.2576,3.545,0.3005,0.5502,0.6349,0.9284,0.2403,1.497,0.0698,2.125,1.3729,1.1966,0.46,1.2942,0.1771,0.2659,0.4493,1.2213,7.0765,0.2567,0.2725,0.0667,0.4344,1.1085,1.3995,0.4087,3.5774,6.3193,1.5211,0.365,0.7111,2.2393,3.9734,0.1376,0.46,,,,,,,,,,,,
25-Dec-02,1.1097,0.2917,2.1653,3.3593,0.256,3.52,0.2978,0.5449,0.6313,0.9193,0.2374,1.4876,0.0692,2.11,1.3602,1.186,0.4597,1.2673,0.1753,0.264,0.4467,1.2135,7.0244,0.2549,0.2706,0.0664,0.4313,1.1007,1.3849,0.4058,3.5522,6.2955,1.5146,0.3624,0.7033,2.2235,3.9563,0.1366,0.4568,,,,,,,,,,,,
26-Dec-02,1.1113,0.292,2.1672,3.3485,0.2557,3.5033,0.298,0.5432,0.6291,0.9209,0.2375,1.494,0.0694,2.1,1.3572,1.1802,0.4541,1.2605,0.1746,0.2628,0.4407,1.2083,6.996,0.2537,0.2693,0.0661,0.4291,1.0955,1.3859,0.4038,3.5354,6.2657,1.5101,0.3607,0.7,2.213,3.9326,0.136,0.4546,,,,,,,,,,,,
27-Dec-02,1.1147,0.2928,2.1741,3.3535,0.2562,3.5033,0.2994,0.5443,0.6291,0.9231,0.2378,1.4966,0.0696,2.1,1.3571,1.1844,0.4545,1.286,0.1749,0.2628,0.4412,1.2086,6.9991,0.2537,0.2693,0.0661,0.4292,1.0955,1.3903,0.4038,3.5354,6.2657,1.5122,0.3608,0.7,2.213,3.9366,0.136,0.4546,,,,,,,,,,,,
28-Dec-02,1.1233,0.2954,2.1928,3.3826,0.2582,3.5232,0.3011,0.5488,0.6314,0.9318,0.2403,1.5094,0.07,2.1119,1.3538,1.1911,0.4571,1.2661,0.1762,0.2643,0.4416,1.2146,7.0394,0.2551,0.2708,0.0664,0.4316,1.1017,1.4023,0.4061,3.5554,6.3012,1.5267,0.3627,0.704,2.2255,3.9593,0.1367,0.4572,,,,,,,,,,,,
29-Dec-02,1.1233,0.2954,2.1928,3.3826,0.2582,3.5232,0.3011,0.5488,0.6314,0.9318,0.2403,1.5094,0.07,2.1119,1.3538,1.1911,0.4571,1.2661,0.1762,0.2643,0.4416,1.2146,7.0394,0.2551,0.2708,0.0664,0.4316,1.1017,1.4023,0.4061,3.5554,6.3012,1.5267,0.3627,0.704,2.2255,3.9593,0.1367,0.4572,,,,,,,,,,,,
30-Dec-02,1.1233,0.2954,2.1928,3.3826,0.2582,3.5232,0.3011,0.5488,0.6314,0.9318,0.2403,1.5094,0.07,2.1119,1.3538,1.1911,0.4571,1.2661,0.1762,0.2643,0.4416,1.2146,7.0394,0.2551,0.2708,0.0664,0.4316,1.1017,1.4023,0.4061,3.5554,6.3012,1.5267,0.3627,0.704,2.2255,3.9593,0.1367,0.4572,,,,,,,,,,,,
31-Dec-02,1.1153,0.2931,2.1763,3.3505,0.2574,3.5248,0.2984,0.5456,0.6243,0.9234,0.2369,1.4976,0.0695,2.09,1.3343,1.1777,0.4519,1.2752,0.1752,0.2615,0.4362,1.2052,6.9757,0.2525,0.268,0.0658,0.4271,1.0885,1.3926,0.4019,3.5364,6.2158,1.5126,0.359,0.6967,2.1546,3.9177,0.1353,0.4534,,,,,,,,,,,,
