Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
30-Nov-08,1.0883,0.2866,2.1346,2.5476,0.1169,2.3906,0.2402,0.5682,0.5626,0.8214,0.2069,1.379,0.085,1.65,1.3374,1.0877,0.2997,1.0559,0.1732,0.4493,0.1635,0.4218,1.0958,6.066,0.2415,0.2129,0.033,0.911,0.0598,2.0423,0.7653,1.3645,0.1158,3.0331,6.162,1.5897,0.5391,0.4846,1.2074,2.4474,0.1371,0.4211
01-Dec-08,1.0883,0.2866,2.1346,2.5476,0.1169,2.3906,0.2402,0.5682,0.5626,0.8214,0.2069,1.379,0.085,1.65,1.3374,1.0877,0.2997,1.0559,0.1732,0.4493,0.1635,0.4218,1.0958,6.066,0.2415,0.2129,0.033,0.911,0.0598,2.0423,0.7653,1.3645,0.1158,3.0331,6.162,1.5897,0.5391,0.4846,1.2074,2.4474,0.1371,0.4211
02-Dec-08,1.0737,0.28,2.0858,2.5068,0.1154,2.338,0.2352,0.5461,0.5479,0.8046,0.203,1.3598,0.0822,1.65,1.3236,1.058,0.2999,1.0447,0.1742,0.4493,0.1634,0.4151,1.0818,6.0009,0.2398,0.2129,0.0329,0.8813,0.0591,2.0401,0.7639,1.3565,0.1158,3.0331,6.1826,1.5897,0.5402,0.4847,1.2074,2.3991,0.1371,0.4199
03-Dec-08,1.0637,0.2787,2.0755,2.4399,0.111,2.3197,0.23,0.5405,0.5458,0.7917,0.1968,1.3665,0.0809,1.65,1.3226,1.0511,0.2993,1.0179,0.1777,0.4493,0.1627,0.4127,1.0778,5.9948,0.2396,0.2129,0.0327,0.8689,0.0589,2.0385,0.7639,1.3352,0.1158,2.9783,6.0613,1.5889,0.5404,0.4847,1.2074,2.3103,0.1371,0.4199
04-Dec-08,1.0712,0.2808,2.091,2.4481,0.1118,2.3154,0.233,0.5446,0.5456,0.8008,0.2006,1.3644,0.0812,1.65,1.3178,1.0585,0.2995,1.0436,0.1773,0.4493,0.1637,0.4146,1.0799,5.9972,0.2397,0.2129,0.033,0.87,0.0591,2.0393,0.7639,1.3326,0.1158,2.9623,6.0316,1.5878,0.5397,0.4847,1.2028,2.2794,0.137,0.4199
05-Dec-08,1.0649,0.2795,2.0811,2.4075,0.1111,2.2833,0.2293,0.5352,0.5408,0.7971,0.1976,1.3578,0.0808,1.65,1.3068,1.058,0.2995,1.0466,0.1776,0.4493,0.1629,0.4145,1.0801,5.9856,0.2397,0.2129,0.0331,0.877,0.059,2.0391,0.7604,1.3308,0.1158,2.9837,6.0673,1.5867,0.5384,0.4848,1.2028,2.2352,0.137,0.4199
06-Dec-08,1.0647,0.2829,2.1062,2.4265,0.122,2.3544,0.2305,0.5451,0.5475,0.8055,0.1989,1.3742,0.082,1.65,1.2912,1.0652,0.2997,1.0553,0.1793,0.4493,0.163,0.4166,1.0872,5.9935,0.2398,0.2129,0.0332,0.8783,0.0587,2.0396,0.759,1.3292,0.1158,2.973,6.0473,1.5867,0.5378,0.4848,1.2028,2.2414,0.137,0.4199
07-Dec-08,1.0647,0.2829,2.1062,2.4265,0.122,2.3544,0.2305,0.5451,0.5475,0.8055,0.1989,1.3742,0.082,1.65,1.2912,1.0652,0.2997,1.0553,0.1793,0.4493,0.163,0.4166,1.0872,5.9935,0.2398,0.2129,0.0332,0.8783,0.0587,2.0396,0.759,1.3292,0.1158,2.973,6.0473,1.5867,0.5378,0.4848,1.2028,2.2414,0.137,0.4199
08-Dec-08,1.0647,0.2829,2.1062,2.4265,0.122,2.3544,0.2305,0.5451,0.5475,0.8055,0.1989,1.3742,0.082,1.65,1.2912,1.0652,0.2997,1.0553,0.1793,0.4493,0.163,0.4166,1.0872,5.9935,0.2398,0.2129,0.0332,0.8783,0.0587,2.0396,0.759,1.3292,0.1158,2.973,6.0473,1.5867,0.5378,0.4848,1.2028,2.2414,0.137,0.4199
09-Dec-08,1.0685,0.2852,2.1242,2.4696,0.1382,2.4509,0.233,0.5498,0.5525,0.8055,0.2026,1.3625,0.0825,1.65,1.3154,1.1006,0.2995,1.0569,0.1761,0.4493,0.1634,0.4179,1.0901,5.9998,0.2399,0.2129,0.0335,0.8993,0.0589,2.0396,0.7569,1.3458,0.1158,3,6.0996,1.5873,0.536,0.4847,1.2028,2.2419,0.1371,0.4192
10-Dec-08,1.0844,0.2848,2.1207,2.4407,0.1458,2.5076,0.2318,0.5403,0.5452,0.8057,0.2019,1.3618,0.0824,1.65,1.3152,1.0758,0.2995,1.0437,0.1786,0.4493,0.1631,0.4198,1.0946,5.9993,0.24,0.2129,0.0336,0.8882,0.0589,2.0396,0.7558,1.3593,0.1158,3.0109,6.1514,1.588,0.5356,0.4847,1.1976,2.2301,0.1371,0.4192
11-Dec-08,1.0837,0.2877,2.1428,2.4491,0.1453,2.5443,0.2345,0.5433,0.5513,0.8164,0.2032,1.3724,0.0831,1.651,1.3129,1.0869,0.2998,1.0551,0.1783,0.4495,0.1646,0.4234,1.1004,6.0082,0.2406,0.213,0.0336,0.898,0.0592,2.0453,0.7563,1.3575,0.1159,3.0238,6.1529,1.5891,0.5353,0.4843,1.1983,2.222,0.1371,0.4194
12-Dec-08,1.092,0.2906,2.1641,2.4654,0.142,2.5434,0.2362,0.5474,0.5543,0.8226,0.2045,1.3841,0.0838,1.6525,1.321,1.0873,0.2996,1.0654,0.1792,0.45,0.1647,0.4202,1.1065,6.022,0.2412,0.2132,0.034,0.9028,0.0592,2.0482,0.7535,1.3659,0.116,3.0433,6.2143,1.5908,0.5357,0.4851,1.1994,2.2109,0.1372,0.4198
13-Dec-08,1.1165,0.2948,2.1957,2.4624,0.1419,2.5554,0.2391,0.5545,0.5609,0.8318,0.2063,1.3985,0.0847,1.6525,1.3222,1.0794,0.3002,1.0613,0.1837,0.45,0.1653,0.4245,1.1058,6.0642,0.2414,0.2132,0.034,0.9004,0.0594,2.0502,0.7518,1.3874,0.116,3.0888,6.2814,1.5911,0.5357,0.4853,1.1994,2.2072,0.1372,0.4198
14-Dec-08,1.1165,0.2948,2.1957,2.4624,0.1419,2.5554,0.2391,0.5545,0.5609,0.8318,0.2063,1.3985,0.0847,1.6525,1.3222,1.0794,0.3002,1.0613,0.1837,0.45,0.1653,0.4245,1.1058,6.0642,0.2414,0.2132,0.034,0.9004,0.0594,2.0502,0.7518,1.3874,0.116,3.0888,6.2814,1.5911,0.5357,0.4853,1.1994,2.2072,0.1372,0.4198
15-Dec-08,1.1165,0.2948,2.1957,2.4624,0.1419,2.5554,0.2391,0.5545,0.5609,0.8318,0.2063,1.3985,0.0847,1.6525,1.3222,1.0794,0.3002,1.0613,0.1837,0.45,0.1653,0.4245,1.1058,6.0642,0.2414,0.2132,0.034,0.9004,0.0594,2.0502,0.7518,1.3874,0.116,3.0888,6.2814,1.5911,0.5357,0.4853,1.1994,2.2072,0.1372,0.4198
16-Dec-08,1.1364,0.2983,2.2223,2.4824,0.142,2.5304,0.2403,0.562,0.5636,0.8375,0.208,1.4083,0.0853,1.6525,1.3349,1.101,0.2999,1.0573,0.1823,0.45,0.1651,0.4278,1.1169,6.0181,0.2413,0.2132,0.0344,0.9108,0.0594,2.0528,0.7522,1.4208,0.116,3.1297,6.4345,1.6036,0.5359,0.4855,1.1994,2.2113,0.1371,0.4194
17-Dec-08,1.1415,0.3035,2.2601,2.5225,0.1441,2.6329,0.2395,0.5612,0.5734,0.8419,0.2069,1.4296,0.0863,1.6525,1.3412,1.1062,0.2994,1.0521,0.1832,0.45,0.1671,0.432,1.1216,6.0348,0.2414,0.2132,0.0346,0.9208,0.0599,2.0556,0.7511,1.4221,0.116,3.1718,6.4345,1.5916,0.5356,0.4855,1.1943,2.1591,0.137,0.4194
18-Dec-08,1.1581,0.3131,2.3323,2.5787,0.1474,2.7063,0.2443,0.5713,0.5956,0.8716,0.2107,1.4821,0.0882,1.6545,1.3757,1.1474,0.3001,1.0723,0.1869,0.4505,0.1673,0.4429,1.1339,6.05,0.242,0.2135,0.0349,0.9637,0.0601,2.063,0.752,1.4434,0.1161,3.2251,6.5655,1.5935,0.5361,0.4839,1.1957,2.1381,0.1372,0.4199
19-Dec-08,1.1907,0.3211,2.3922,2.5472,0.1462,2.7939,0.2495,0.577,0.6026,0.8984,0.2168,1.5452,0.0907,1.6565,1.3872,1.1634,0.3004,1.0817,0.1887,0.4511,0.1678,0.4487,1.1533,6.0545,0.2425,0.2137,0.0353,0.9881,0.06,2.0686,0.753,1.4921,0.1165,3.313,6.7565,1.5961,0.5372,0.4848,1.1972,2.1062,0.1374,0.4204
20-Dec-08,1.239,0.3149,2.3456,2.493,0.1372,2.7488,0.2397,0.5723,0.594,0.8879,0.2152,1.52,0.0893,1.658,1.3562,1.1385,0.3016,1.0996,0.1869,0.4514,0.1679,0.4455,1.148,6.0733,0.2423,0.214,0.0352,0.9641,0.0598,2.0691,0.7536,1.5491,0.1166,3.3975,6.9242,1.5976,0.5377,0.4849,1.1982,2.1044,0.1375,0.4208
21-Dec-08,1.239,0.3149,2.3456,2.493,0.1372,2.7488,0.2397,0.5723,0.594,0.8879,0.2152,1.52,0.0893,1.658,1.3562,1.1385,0.3016,1.0996,0.1869,0.4514,0.1679,0.4455,1.148,6.0733,0.2423,0.214,0.0352,0.9641,0.0598,2.0691,0.7536,1.5491,0.1166,3.3975,6.9242,1.5976,0.5377,0.4849,1.1982,2.1044,0.1375,0.4208
22-Dec-08,1.239,0.3149,2.3456,2.493,0.1372,2.7488,0.2397,0.5723,0.594,0.8879,0.2152,1.52,0.0893,1.658,1.3562,1.1385,0.3016,1.0996,0.1869,0.4514,0.1679,0.4455,1.148,6.0733,0.2423,0.214,0.0352,0.9641,0.0598,2.0691,0.7536,1.5491,0.1166,3.3975,6.9242,1.5976,0.5377,0.4849,1.1982,2.1044,0.1375,0.4208
23-Dec-08,1.1839,0.3138,2.3374,2.4782,0.137,2.7037,0.2365,0.5729,0.5976,0.888,0.2144,1.519,0.0884,1.661,1.371,1.1384,0.3017,1.0943,0.1853,0.4523,0.1691,0.4399,1.1475,6.0431,0.2425,0.2143,0.0348,0.9616,0.0588,2.0711,0.755,1.4963,0.1168,3.3692,6.8631,1.6005,0.5387,0.4859,1.2004,2.1082,0.1375,0.4216
24-Dec-08,1.1871,0.3115,2.3205,2.4714,0.1358,2.7178,0.2361,0.5667,0.5919,0.8798,0.2116,1.5199,0.0883,1.662,1.3588,1.1346,0.3019,1.0916,0.1844,0.4525,0.1695,0.4337,1.1488,6.0421,0.2425,0.2145,0.0341,0.9515,0.0587,2.0723,0.7555,1.4991,0.1169,3.3042,6.7643,1.598,0.539,0.4861,1.197,2.1095,0.1375,0.4218
25-Dec-08,1.1878,0.3116,2.3202,2.4508,0.1316,2.6676,0.2328,0.5686,0.5861,0.88,0.2063,1.538,0.0879,1.662,1.3679,1.1335,0.3013,1.0961,0.1841,0.4526,0.1694,0.4306,1.1506,6.0235,0.2428,0.2145,0.0342,0.956,0.0581,2.0718,0.7555,1.4827,0.1169,3.3042,6.7443,1.598,0.539,0.486,1.197,2.1335,0.1376,0.4218
26-Dec-08,1.1878,0.3128,2.3301,2.4511,0.1322,2.6496,0.2397,0.5679,0.5877,0.8874,0.2082,1.545,0.0886,1.662,1.3663,1.1345,0.3018,1.0967,0.184,0.4525,0.1693,0.4286,1.1521,6.0381,0.2435,0.2145,0.035,0.9523,0.058,2.0731,0.7555,1.4827,0.1169,3.3042,6.7443,1.5957,0.539,0.4852,1.197,2.1335,0.1377,0.4218
27-Dec-08,1.1878,0.3141,2.3389,2.4523,0.1323,2.6536,0.2345,0.5734,0.5908,0.8745,0.2087,1.5459,0.0891,1.662,1.3662,1.1385,0.3015,1.1004,0.1838,0.4526,0.1693,0.4299,1.1514,6.0261,0.243,0.2145,0.0343,0.9576,0.0573,2.0746,0.7555,1.4827,0.1169,3.3042,6.7209,1.5966,0.539,0.4837,1.197,2.1335,0.1377,0.4218
28-Dec-08,1.1878,0.3141,2.3389,2.4523,0.1323,2.6536,0.2345,0.5734,0.5908,0.8745,0.2087,1.5459,0.0891,1.662,1.3662,1.1385,0.3015,1.1004,0.1838,0.4526,0.1693,0.4299,1.1514,6.0261,0.243,0.2145,0.0343,0.9576,0.0573,2.0746,0.7555,1.4827,0.1169,3.3042,6.7209,1.5966,0.539,0.4837,1.197,2.1335,0.1377,0.4218
29-Dec-08,1.1878,0.3141,2.3389,2.4523,0.1323,2.6536,0.2345,0.5734,0.5908,0.8745,0.2087,1.5459,0.0891,1.662,1.3662,1.1385,0.3015,1.1004,0.1838,0.4526,0.1693,0.4299,1.1514,6.0261,0.243,0.2145,0.0343,0.9576,0.0573,2.0746,0.7555,1.4827,0.1169,3.3042,6.7209,1.5966,0.539,0.4837,1.197,2.1335,0.1377,0.4218
30-Dec-08,1.1899,0.3186,2.3728,2.4442,0.1335,2.6915,0.2383,0.569,0.5953,0.8918,0.2146,1.5827,0.0893,1.665,1.3662,1.15,0.3025,1.103,0.1842,0.4533,0.1699,0.4301,1.1578,6.0414,0.2431,0.2148,0.0344,0.9664,0.057,2.08,0.7568,1.4854,0.1171,3.3167,6.8804,1.6004,0.5398,0.4836,1.1991,2.1623,0.1379,0.4224
31-Dec-08,1.2163,0.3175,2.3648,2.424,0.1382,2.6479,0.2401,0.5706,0.5936,0.8898,0.2166,1.5849,0.0891,1.667,1.3542,1.1557,0.3027,1.1,0.1851,0.4539,0.1698,0.4415,1.1563,6.053,0.2441,0.2151,0.0344,0.9657,0.0567,2.0811,0.7577,1.5109,0.1173,3.3677,6.8887,1.6024,0.5412,0.4833,1.1967,2.1649,0.138,0.4229
