Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL
01-Dec-11,1.1303,2.962,2.2026,2.5799,1.3822,2.1246,2.8344,4.8408,5.0594,0.7067,2.3983,1.7944,0.8634,1.6577,1.6054,1.6539,2.7658,0.8924,2.1223,4.5133,1.5454,4.367,1.2795,5.9975,2.5987,2.1293,3.1675,1.2595,5.2793,2.108,1.9298,5.8165,3.1396,6.3711,1.3956,4.3311,3.4834,0.9312,2.0748,1.1222,3.5491,1.9717,0.8985
02-Dec-11,1.1393,3.0142,2.2401,2.6133,1.4046,2.1485,2.8828,4.9684,5.1455,0.7386,2.4571,1.8264,0.8843,1.6606,1.6303,1.6978,2.7692,0.9064,2.1377,4.5213,1.5703,4.4403,1.293,6.0188,2.6083,2.136,3.2287,1.2928,5.3831,2.1116,1.9354,5.8267,3.1812,6.4645,1.4001,4.3494,3.4897,0.9328,2.0784,1.1244,3.5562,2.0431,0.9184
03-Dec-11,1.1451,3.0099,2.2372,2.6022,1.4027,2.1518,2.8701,4.9916,5.1414,0.7362,2.4598,1.8085,0.8849,1.66,1.639,1.7018,2.768,0.9093,2.1315,4.5196,1.5521,4.4552,1.2933,6.0189,2.6103,2.136,3.2374,1.2951,5.3879,2.1106,1.9347,5.8246,3.1801,6.4808,1.4003,4.3471,3.4886,0.9325,2.0776,1.1241,3.5529,2.0581,0.9224
04-Dec-11,1.1451,3.0099,2.2372,2.6022,1.4027,2.1518,2.8701,4.9916,5.1414,0.7362,2.4598,1.8085,0.8849,1.66,1.639,1.7018,2.768,0.9093,2.1315,4.5196,1.5521,4.4552,1.2933,6.0189,2.6103,2.136,3.2374,1.2951,5.3879,2.1106,1.9347,5.8246,3.1801,6.4808,1.4003,4.3471,3.4886,0.9325,2.0776,1.1241,3.5529,2.0581,0.9224
05-Dec-11,1.1451,3.0099,2.2372,2.6022,1.4027,2.1518,2.8701,4.9916,5.1414,0.7362,2.4598,1.8085,0.8849,1.66,1.639,1.7018,2.768,0.9093,2.1315,4.5196,1.5521,4.4552,1.2933,6.0189,2.6103,2.136,3.2374,1.2951,5.3879,2.1106,1.9347,5.8246,3.1801,6.4808,1.4003,4.3471,3.4886,0.9325,2.0776,1.1241,3.5529,2.0581,0.9224
06-Dec-11,1.145,2.9985,2.2293,2.5923,1.3992,2.1486,2.879,4.9893,5.1227,0.7417,2.4622,1.8014,0.8865,1.6575,1.6317,1.7001,2.7616,0.9069,2.1253,4.5128,1.5353,4.4536,1.2935,6.0033,2.6047,2.1331,3.2308,1.2942,5.3629,2.1074,1.9363,5.8158,3.1632,6.4554,1.4017,4.3479,3.4833,0.9292,2.0745,1.123,3.5397,2.077,0.9258
07-Dec-11,1.1399,2.9902,2.2232,2.5975,1.3967,2.1505,2.8784,4.9827,5.1092,0.7425,2.4528,1.7963,0.8817,1.6585,1.6343,1.6983,2.7662,0.9023,2.1342,4.5155,1.5286,4.4461,1.2914,5.996,2.6059,2.1336,3.2259,1.2908,5.3323,2.1087,1.9375,5.8193,3.159,6.4124,1.4062,4.3392,3.485,0.9297,2.0757,1.1234,3.5401,2.0539,0.929
08-Dec-11,1.1358,2.9861,2.2199,2.5878,1.3957,2.1618,2.8792,4.9659,5.1053,0.7396,2.4611,1.7879,0.8773,1.6585,1.6408,1.701,2.7638,0.9051,2.1337,4.5155,1.5279,4.4302,1.292,6.0112,2.6059,2.1335,3.2163,1.2915,5.3238,2.109,1.9398,5.8193,3.1711,6.4531,1.4078,4.3276,3.4852,0.9297,2.0757,1.1233,3.5404,2.0612,0.926
09-Dec-11,1.1337,2.9868,2.2205,2.6028,1.3988,2.1582,2.8873,4.9703,5.1153,0.7383,2.4637,1.7949,0.8806,1.6576,1.6418,1.7045,2.7613,0.9051,2.1422,4.5131,1.5278,4.4352,1.2872,6.0036,2.6053,2.1321,3.2043,1.2941,5.3076,2.1078,1.9364,5.8161,3.1634,6.4393,1.4084,4.3209,3.4832,0.9292,2.0746,1.1224,3.5564,2.0538,0.9214
10-Dec-11,1.1364,2.9811,2.2161,2.5905,1.3965,2.1364,2.8778,4.912,5.109,0.7241,2.4532,1.7944,0.869,1.6575,1.6185,1.6764,2.7614,0.8967,2.1327,4.5128,1.527,4.4086,1.2768,6.0033,2.6045,2.1302,3.1747,1.273,5.2504,2.1077,1.9454,5.8158,3.1452,6.3848,1.4085,4.3216,3.4831,0.9292,2.0745,1.1227,3.558,2.0083,0.9088
11-Dec-11,1.1364,2.9811,2.2161,2.5905,1.3965,2.1364,2.8778,4.912,5.109,0.7241,2.4532,1.7944,0.869,1.6575,1.6185,1.6764,2.7614,0.8967,2.1327,4.5128,1.527,4.4086,1.2768,6.0033,2.6045,2.1302,3.1747,1.273,5.2504,2.1077,1.9454,5.8158,3.1452,6.3848,1.4085,4.3216,3.4831,0.9292,2.0745,1.1227,3.558,2.0083,0.9088
12-Dec-11,1.1364,2.9811,2.2161,2.5905,1.3965,2.1364,2.8778,4.912,5.109,0.7241,2.4532,1.7944,0.869,1.6575,1.6185,1.6764,2.7614,0.8967,2.1327,4.5128,1.527,4.4086,1.2768,6.0033,2.6045,2.1302,3.1747,1.273,5.2504,2.1077,1.9454,5.8158,3.1452,6.3848,1.4085,4.3216,3.4831,0.9292,2.0745,1.1227,3.558,2.0083,0.9088
13-Dec-11,1.1333,2.9542,2.1967,2.5863,1.3852,2.1433,2.8528,4.8488,5.0614,0.7204,2.4281,1.7813,0.8599,1.6561,1.6152,1.6735,2.7505,0.8931,2.1281,4.509,1.5376,4.407,1.2754,5.9873,2.6037,2.1285,3.1443,1.2686,5.272,2.1059,1.9484,5.8109,3.1425,6.3836,1.4072,4.3227,3.4802,0.9265,2.0727,1.1205,3.5532,2.0092,0.9212
14-Dec-11,1.122,2.939,2.1856,2.58,1.3791,2.1276,2.837,4.7931,5.0276,0.7168,2.4121,1.7704,0.8544,1.656,1.6134,1.6741,2.7493,0.8866,2.1291,4.5087,1.5294,4.3891,1.2727,5.987,2.6016,2.1286,3.1148,1.2652,5.2289,2.1058,1.9574,5.8105,3.1069,6.3274,1.407,4.3275,3.4799,0.9264,2.0726,1.1199,3.5538,2.005,0.8982
15-Dec-11,1.1171,2.9067,2.1605,2.5696,1.3657,2.1123,2.7938,4.7372,4.9772,0.7114,2.3759,1.7518,0.8436,1.6576,1.6034,1.6601,2.756,0.8828,2.1262,4.5131,1.5271,4.3656,1.2705,5.9776,2.6017,2.1299,3.0897,1.2513,5.2182,2.1081,1.9617,5.8161,3.0753,6.2504,1.4056,4.3362,3.4829,0.9273,2.0746,1.1208,3.5545,1.9948,0.8896
16-Dec-11,1.1011,2.8979,2.1536,2.568,1.3633,2.1311,2.7681,4.7344,4.9617,0.7113,2.3692,1.7545,0.8419,1.6575,1.5971,1.6429,2.7545,0.8821,2.1277,4.5128,1.5103,4.3555,1.2686,5.9708,2.6008,2.1294,3.0849,1.2423,5.1966,2.108,1.9615,5.8158,3.0638,6.2517,1.4012,4.3362,3.4831,0.9273,2.0745,1.1202,3.5504,1.973,0.882
17-Dec-11,1.1024,2.905,2.1592,2.5747,1.3622,2.1332,2.771,4.7995,4.9766,0.7179,2.3888,1.7651,0.8549,1.6562,1.6067,1.6575,2.7526,0.8815,2.1266,4.5092,1.536,4.3785,1.2726,5.9683,2.6087,2.1284,3.1425,1.2627,5.2131,2.1061,1.96,5.8112,3.0727,6.2446,1.3972,4.3323,3.4802,0.9265,2.0729,1.1184,3.5493,1.9878,0.8904
18-Dec-11,1.1024,2.905,2.1592,2.5747,1.3622,2.1332,2.771,4.7995,4.9766,0.7179,2.3888,1.7651,0.8549,1.6562,1.6067,1.6575,2.7526,0.8815,2.1266,4.5092,1.536,4.3785,1.2726,5.9683,2.6087,2.1284,3.1425,1.2627,5.2131,2.1061,1.96,5.8112,3.0727,6.2446,1.3972,4.3323,3.4802,0.9265,2.0729,1.1184,3.5493,1.9878,0.8904
19-Dec-11,1.1024,2.905,2.1592,2.5747,1.3622,2.1332,2.771,4.7995,4.9766,0.7179,2.3888,1.7651,0.8549,1.6562,1.6067,1.6575,2.7526,0.8815,2.1266,4.5092,1.536,4.3785,1.2726,5.9683,2.6087,2.1284,3.1425,1.2627,5.2131,2.1061,1.96,5.8112,3.0727,6.2446,1.3972,4.3323,3.4802,0.9265,2.0729,1.1184,3.5493,1.9878,0.8904
20-Dec-11,1.1062,2.9017,2.1569,2.5635,1.3621,2.1181,2.7786,4.8094,5.0012,0.7103,2.4005,1.7699,0.8542,1.6561,1.5989,1.648,2.7517,0.8772,2.1265,4.509,1.5305,4.3684,1.2689,5.9679,2.6134,2.1274,3.1311,1.2615,5.1701,2.1059,1.9576,5.8109,3.0669,6.2393,1.3975,4.3327,3.4802,0.9265,2.0727,1.1184,3.5598,1.9735,0.8948
21-Dec-11,1.1047,2.9162,2.1677,2.5897,1.3629,2.1061,2.8123,4.8572,5.0276,0.7175,2.4131,1.7802,0.8555,1.657,1.6048,1.6567,2.7548,0.8723,2.1254,4.5114,1.5112,4.3807,1.2713,5.9712,2.611,2.129,3.1292,1.2638,5.1697,2.1071,1.9656,5.814,3.0685,6.2453,1.3994,4.3383,3.4819,0.925,2.0739,1.119,3.5621,2.0023,0.8876
22-Dec-11,1.1076,2.9274,2.176,2.6085,1.361,2.111,2.8178,4.8996,5.0578,0.7235,2.4284,1.7843,0.8536,1.6569,1.6184,1.6846,2.7487,0.8819,2.1294,4.511,1.5118,4.4007,1.2807,5.9708,2.6139,2.1294,3.1527,1.2843,5.2162,2.1069,1.9702,5.8137,3.097,6.2978,1.4024,4.3334,3.4818,0.9249,2.0737,1.1175,3.5509,2.0462,0.8977
23-Dec-11,1.1047,2.9073,2.161,2.5963,1.3518,2.0909,2.7835,4.8687,5.027,0.7043,2.4005,1.7665,0.8444,1.6552,1.6156,1.6769,2.7486,0.8766,2.1191,4.5064,1.524,4.391,1.2797,5.9625,2.611,2.1274,3.1433,1.2786,5.244,2.105,1.9728,5.8077,3.0766,6.265,1.4053,4.3281,3.4783,0.924,2.0718,1.1197,3.5452,2.022,0.8903
24-Dec-11,1.1056,2.9141,2.1661,2.6006,1.355,2.102,2.7877,4.8842,5.0537,0.7077,2.417,1.7707,0.8447,1.6574,1.6273,1.6831,2.7532,0.8791,2.1241,4.5124,1.5259,4.3902,1.2828,5.9597,2.6155,2.1312,3.1378,1.2827,5.3024,2.1078,1.9778,5.8154,3.0807,6.2811,1.4118,4.3301,3.483,0.9252,2.0745,1.1199,3.5544,2.0267,0.8931
25-Dec-11,1.1056,2.9141,2.1661,2.6006,1.355,2.102,2.7877,4.8842,5.0537,0.7077,2.417,1.7707,0.8447,1.6574,1.6273,1.6831,2.7532,0.8791,2.1241,4.5124,1.5259,4.3902,1.2828,5.9597,2.6155,2.1312,3.1378,1.2827,5.3024,2.1078,1.9778,5.8154,3.0807,6.2811,1.4118,4.3301,3.483,0.9252,2.0745,1.1199,3.5544,2.0267,0.8931
26-Dec-11,1.1056,2.9141,2.1661,2.6006,1.355,2.102,2.7877,4.8842,5.0537,0.7077,2.417,1.7707,0.8447,1.6574,1.6273,1.6831,2.7532,0.8791,2.1241,4.5124,1.5259,4.3902,1.2828,5.9597,2.6155,2.1312,3.1378,1.2827,5.3024,2.1078,1.9778,5.8154,3.0807,6.2811,1.4118,4.3301,3.483,0.9252,2.0745,1.1199,3.5544,2.0267,0.8931
27-Dec-11,1.1106,2.9253,2.1735,2.5992,1.3612,2.1035,2.7938,4.91,5.1257,0.7101,2.4189,1.7805,0.8439,1.6635,1.6338,1.6903,2.7621,0.8789,2.1354,4.529,1.5345,4.4115,1.2881,5.9946,2.6325,2.1386,3.1533,1.2866,5.3272,2.1156,1.9851,5.8368,3.092,6.3042,1.4165,4.3401,3.4958,0.9267,2.0822,1.1232,3.5814,2.0436,0.8961
28-Dec-11,1.121,2.9542,2.1957,2.6274,1.3743,2.1425,2.8178,4.9719,5.1145,0.7169,2.4501,1.7982,0.853,1.6792,1.6448,1.7057,2.7875,0.8872,2.1561,4.5717,1.5489,4.4541,1.2952,6.0555,2.6565,2.1592,3.1683,1.2994,5.402,2.1356,2.0086,5.8919,3.1212,6.3577,1.4295,4.3777,3.5288,0.9355,2.1018,1.134,3.6183,2.0577,0.9039
29-Dec-11,1.123,2.9552,2.197,2.6338,1.3751,2.1391,2.8147,5.006,5.1316,0.7159,2.4508,1.8003,0.855,1.6806,1.6536,1.7105,2.7876,0.8855,2.1627,4.5757,1.5334,4.4337,1.2973,6.0606,2.6585,2.1614,3.1513,1.3038,5.3245,2.1376,2.0055,5.8968,3.1238,6.3587,1.4287,4.3709,3.5316,0.9363,2.1035,1.1335,3.6319,2.0722,0.9035
30-Dec-11,1.1228,2.9138,2.166,2.5824,1.3633,2.0915,2.7912,4.8975,5.0425,0.696,2.4301,1.778,0.8389,1.6797,1.6386,1.6893,2.7864,0.8765,2.1576,4.5734,1.5105,4.4052,1.2882,6.0399,2.6583,2.161,3.1434,1.2877,5.2458,2.1359,2.0116,5.8937,3.0877,6.2924,1.4306,4.3552,3.5298,0.9358,2.1023,1.1328,3.6292,2.0618,0.8967
31-Dec-11,1.1008,2.9077,2.1614,2.5776,1.3631,2.0655,2.7774,4.8718,5.0025,0.6952,2.4219,1.778,0.8377,1.6703,1.6364,1.698,2.7734,0.8725,2.1586,4.5479,1.5014,4.3729,1.2868,6.0169,2.6534,2.1504,3.1397,1.2915,5.1879,2.1237,2.0004,5.8607,3.0761,6.2596,1.4257,4.3327,3.5099,0.9305,2.0905,1.1283,3.5932,2.0618,0.8951
